date,timestamp,id,seq,rtt,iat,length,seq_difference,session_start,has_reply
2026-03-23,10:35:02.133261,936,0,4e-05,0.299645,64,1,1,1
2026-03-23,10:35:02.333486,936,1,1.6e-05,0.200225,64,1,0,1
2026-03-23,10:35:02.533624,936,2,1.7e-05,0.200138,64,1,0,1
2026-03-23,10:35:02.734906,936,3,1.6e-05,0.201282,64,1,0,1
2026-03-23,10:35:02.937278,936,4,1.9e-05,0.202372,64,1,0,1
2026-03-23,10:35:03.137421,936,5,1.9e-05,0.200143,64,1,0,1
2026-03-23,10:35:03.338707,936,6,1.8e-05,0.201286,64,1,0,1
2026-03-23,10:35:03.538849,936,7,1.8e-05,0.200142,64,1,0,1
2026-03-23,10:35:03.739077,936,8,1.9e-05,0.200228,64,1,0,1
2026-03-23,10:35:03.943357,936,9,2.1e-05,0.20428,64,1,0,1
2026-03-23,10:35:04.143495,936,10,1.6e-05,0.200138,64,1,0,1
2026-03-23,10:35:04.433402,937,0,2e-05,0.289907,64,1,1,1
2026-03-23,10:35:04.633546,937,1,1.7e-05,0.200144,64,1,0,1
2026-03-23,10:35:04.833686,937,2,1.6e-05,0.20014,64,1,0,1
2026-03-23,10:35:05.033828,937,3,1.7e-05,0.200142,64,1,0,1
2026-03-23,10:35:05.233962,937,4,1.7e-05,0.200134,64,1,0,1
2026-03-23,10:35:05.434098,937,5,1.6e-05,0.200136,64,1,0,1
2026-03-23,10:35:05.634294,937,6,1.9e-05,0.200196,64,1,0,1
2026-03-23,10:35:05.834447,937,7,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:35:06.036351,937,8,1.8e-05,0.201904,64,1,0,1
2026-03-23,10:35:06.236499,937,9,1.6e-05,0.200148,64,1,0,1
2026-03-23,10:35:06.436681,937,10,1.8e-05,0.200182,64,1,0,1
2026-03-23,10:35:06.636857,937,11,1.8e-05,0.200176,64,1,0,1
2026-03-23,10:35:06.836984,937,12,1.6e-05,0.200127,64,1,0,1
2026-03-23,10:35:07.089913,938,0,1.8e-05,0.252929,64,1,1,1
2026-03-23,10:35:07.290097,938,1,1.6e-05,0.200184,64,1,0,1
2026-03-23,10:35:07.531502,938,2,1.8e-05,0.241405,64,1,0,1
2026-03-23,10:35:07.731797,938,3,1.7e-05,0.200295,64,1,0,1
2026-03-23,10:35:07.931956,938,4,1.7e-05,0.200159,64,1,0,1
2026-03-23,10:35:08.132154,938,5,1.7e-05,0.200198,64,1,0,1
2026-03-23,10:35:08.332329,938,6,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:35:08.532472,938,7,1.8e-05,0.200143,64,1,0,1
2026-03-23,10:35:08.732607,938,8,1.6e-05,0.200135,64,1,0,1
2026-03-23,10:35:08.932739,938,9,1.8e-05,0.200132,64,1,0,1
2026-03-23,10:35:09.132901,938,10,1.8e-05,0.200162,64,1,0,1
2026-03-23,10:35:09.397804,939,0,1.7e-05,0.264903,64,1,1,1
2026-03-23,10:35:09.631442,939,1,7.4e-05,0.233638,64,1,0,1
2026-03-23,10:35:09.831643,939,2,1.7e-05,0.200201,64,1,0,1
2026-03-23,10:35:10.031786,939,3,1.8e-05,0.200143,64,1,0,1
2026-03-23,10:35:10.231953,939,4,1.9e-05,0.200167,64,1,0,1
2026-03-23,10:35:10.432132,939,5,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:35:10.632419,939,6,1.7e-05,0.200287,64,1,0,1
2026-03-23,10:35:10.832562,939,7,1.6e-05,0.200143,64,1,0,1
2026-03-23,10:35:11.032711,939,8,1.6e-05,0.200149,64,1,0,1
2026-03-23,10:35:11.232840,939,9,1.6e-05,0.200129,64,1,0,1
2026-03-23,10:35:11.433021,939,10,2.1e-05,0.200181,64,1,0,1
2026-03-23,10:35:11.633201,939,11,1.8e-05,0.20018,64,1,0,1
2026-03-23,10:35:11.885661,940,0,2e-05,0.25246,64,1,1,1
2026-03-23,10:35:12.085776,940,1,1.4e-05,0.200115,64,1,0,1
2026-03-23,10:35:12.285893,940,2,1.5e-05,0.200117,64,1,0,1
2026-03-23,10:35:12.486012,940,3,1.5e-05,0.200119,64,1,0,1
2026-03-23,10:35:12.731782,940,4,1.5e-05,0.24577,64,1,0,1
2026-03-23,10:35:12.932901,940,5,1.8e-05,0.201119,64,1,0,1
2026-03-23,10:35:13.133053,940,6,1.5e-05,0.200152,64,1,0,1
2026-03-23,10:35:13.333171,940,7,1.6e-05,0.200118,64,1,0,1
2026-03-23,10:35:13.533320,940,8,1.5e-05,0.200149,64,1,0,1
2026-03-23,10:35:13.733444,940,9,1.5e-05,0.200124,64,1,0,1
2026-03-23,10:35:13.933592,940,10,1.7e-05,0.200148,64,1,0,1
2026-03-23,10:35:14.185538,941,0,1.9e-05,0.251946,64,1,1,1
2026-03-23,10:35:14.385698,941,1,1.5e-05,0.20016,64,1,0,1
2026-03-23,10:35:14.585819,941,2,1.6e-05,0.200121,64,1,0,1
2026-03-23,10:35:14.785937,941,3,1.7e-05,0.200118,64,1,0,1
2026-03-23,10:35:14.986064,941,4,1.5e-05,0.200127,64,1,0,1
2026-03-23,10:35:15.186200,941,5,1.5e-05,0.200136,64,1,0,1
2026-03-23,10:35:15.386485,941,6,1.8e-05,0.200285,64,1,0,1
2026-03-23,10:35:15.586862,941,7,1.5e-05,0.200377,64,1,0,1
2026-03-23,10:35:15.786998,941,8,1.7e-05,0.200136,64,1,0,1
2026-03-23,10:35:15.987125,941,9,1.7e-05,0.200127,64,1,0,1
2026-03-23,10:35:16.187260,941,10,3e-05,0.200135,64,1,0,1
2026-03-23,10:35:16.387398,941,11,1.5e-05,0.200138,64,1,0,1
2026-03-23,10:35:16.587517,941,12,1.5e-05,0.200119,64,1,0,1
2026-03-23,10:35:16.840834,942,0,1.7e-05,0.253317,64,1,1,1
2026-03-23,10:35:17.041017,942,1,1.7e-05,0.200183,64,1,0,1
2026-03-23,10:35:17.241168,942,2,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:35:17.441321,942,3,1.5e-05,0.200153,64,1,0,1
2026-03-23,10:35:17.641435,942,4,1.5e-05,0.200114,64,1,0,1
2026-03-23,10:35:17.841556,942,5,1.7e-05,0.200121,64,1,0,1
2026-03-23,10:35:18.041676,942,6,1.5e-05,0.20012,64,1,0,1
2026-03-23,10:35:18.241801,942,7,1.7e-05,0.200125,64,1,0,1
2026-03-23,10:35:18.442324,942,8,1.7e-05,0.200523,64,1,0,1
2026-03-23,10:35:18.642446,942,9,2.6e-05,0.200122,64,1,0,1
2026-03-23,10:35:18.842609,942,10,1.7e-05,0.200163,64,1,0,1
2026-03-23,10:35:19.042762,942,11,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:35:19.294911,943,0,1.8e-05,0.252149,64,1,1,1
2026-03-23,10:35:19.495105,943,1,1.7e-05,0.200194,64,1,0,1
2026-03-23,10:35:19.695335,943,2,1.7e-05,0.20023,64,1,0,1
2026-03-23,10:35:19.895510,943,3,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:35:20.095680,943,4,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:35:20.295819,943,5,1.6e-05,0.200139,64,1,0,1
2026-03-23,10:35:20.495970,943,6,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:35:20.696126,943,7,1.6e-05,0.200156,64,1,0,1
2026-03-23,10:35:20.896333,943,8,1.7e-05,0.200207,64,1,0,1
2026-03-23,10:35:21.096478,943,9,1.6e-05,0.200145,64,1,0,1
2026-03-23,10:35:21.296644,943,10,1.7e-05,0.200166,64,1,0,1
2026-03-23,10:35:21.496820,943,11,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:35:21.697000,943,12,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:35:21.897173,943,13,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:35:22.149054,944,0,1.9e-05,0.251881,64,1,1,1
2026-03-23,10:35:22.349294,944,1,1.7e-05,0.20024,64,1,0,1
2026-03-23,10:35:22.549462,944,2,1.6e-05,0.200168,64,1,0,1
2026-03-23,10:35:22.749642,944,3,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:35:22.949828,944,4,1.6e-05,0.200186,64,1,0,1
2026-03-23,10:35:23.149967,944,5,1.6e-05,0.200139,64,1,0,1
2026-03-23,10:35:23.350177,944,6,1.8e-05,0.20021,64,1,0,1
2026-03-23,10:35:23.550353,944,7,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:35:23.750491,944,8,1.6e-05,0.200138,64,1,0,1
2026-03-23,10:35:23.950658,944,9,1.7e-05,0.200167,64,1,0,1
2026-03-23,10:35:24.150798,944,10,1.7e-05,0.20014,64,1,0,1
2026-03-23,10:35:24.350946,944,11,1.6e-05,0.200148,64,1,0,1
2026-03-23,10:35:24.551125,944,12,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:35:24.751369,944,13,1.7e-05,0.200244,64,1,0,1
2026-03-23,10:35:24.951562,944,14,1.7e-05,0.200193,64,1,0,1
2026-03-23,10:35:25.203995,945,0,1.8e-05,0.252433,64,1,1,1
2026-03-23,10:35:25.404190,945,1,1.5e-05,0.200195,64,1,0,1
2026-03-23,10:35:25.604347,945,2,1.7e-05,0.200157,64,1,0,1
2026-03-23,10:35:25.804488,945,3,1.7e-05,0.200141,64,1,0,1
2026-03-23,10:35:26.004664,945,4,1.7e-05,0.200176,64,1,0,1
2026-03-23,10:35:26.204838,945,5,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:35:26.405011,945,6,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:35:26.605184,945,7,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:35:26.805370,945,8,1.6e-05,0.200186,64,1,0,1
2026-03-23,10:35:27.005541,945,9,1.6e-05,0.200171,64,1,0,1
2026-03-23,10:35:27.205674,945,10,1.7e-05,0.200133,64,1,0,1
2026-03-23,10:35:27.405829,945,11,1.7e-05,0.200155,64,1,0,1
2026-03-23,10:35:27.658046,946,0,1.9e-05,0.252217,64,1,1,1
2026-03-23,10:35:27.863365,946,1,1.6e-05,0.205319,64,1,0,1
2026-03-23,10:35:28.063501,946,2,1.8e-05,0.200136,64,1,0,1
2026-03-23,10:35:28.263631,946,3,1.7e-05,0.20013,64,1,0,1
2026-03-23,10:35:28.463817,946,4,1.7e-05,0.200186,64,1,0,1
2026-03-23,10:35:28.663944,946,5,1.7e-05,0.200127,64,1,0,1
2026-03-23,10:35:28.864090,946,6,1.6e-05,0.200146,64,1,0,1
2026-03-23,10:35:29.064541,946,7,2e-05,0.200451,64,1,0,1
2026-03-23,10:35:29.264706,946,8,1.7e-05,0.200165,64,1,0,1
2026-03-23,10:35:29.464881,946,9,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:35:29.716948,947,0,2e-05,0.252067,64,1,1,1
2026-03-23,10:35:29.917174,947,1,1.6e-05,0.200226,64,1,0,1
2026-03-23,10:35:30.117360,947,2,1.6e-05,0.200186,64,1,0,1
2026-03-23,10:35:30.317516,947,3,1.6e-05,0.200156,64,1,0,1
2026-03-23,10:35:30.517670,947,4,1.7e-05,0.200154,64,1,0,1
2026-03-23,10:35:30.717827,947,5,1.5e-05,0.200157,64,1,0,1
2026-03-23,10:35:30.917946,947,6,1.5e-05,0.200119,64,1,0,1
2026-03-23,10:35:31.118098,947,7,1.7e-05,0.200152,64,1,0,1
2026-03-23,10:35:31.318289,947,8,2e-05,0.200191,64,1,0,1
2026-03-23,10:35:31.518449,947,9,1.7e-05,0.20016,64,1,0,1
2026-03-23,10:35:31.718605,947,10,1.6e-05,0.200156,64,1,0,1
2026-03-23,10:35:31.918763,947,11,1.6e-05,0.200158,64,1,0,1
2026-03-23,10:35:32.118903,947,12,1.6e-05,0.20014,64,1,0,1
2026-03-23,10:35:32.370949,948,0,2e-05,0.252046,64,1,1,1
2026-03-23,10:35:32.571104,948,1,1.7e-05,0.200155,64,1,0,1
2026-03-23,10:35:32.771306,948,2,1.8e-05,0.200202,64,1,0,1
2026-03-23,10:35:32.971442,948,3,1.6e-05,0.200136,64,1,0,1
2026-03-23,10:35:33.171573,948,4,1.6e-05,0.200131,64,1,0,1
2026-03-23,10:35:33.371734,948,5,1.6e-05,0.200161,64,1,0,1
2026-03-23,10:35:33.571892,948,6,1.7e-05,0.200158,64,1,0,1
2026-03-23,10:35:33.772031,948,7,1.6e-05,0.200139,64,1,0,1
2026-03-23,10:35:33.972169,948,8,1.6e-05,0.200138,64,1,0,1
2026-03-23,10:35:34.172330,948,9,1.6e-05,0.200161,64,1,0,1
2026-03-23,10:35:34.372508,948,10,1.6e-05,0.200178,64,1,0,1
2026-03-23,10:35:34.624377,949,0,1.7e-05,0.251869,64,1,1,1
2026-03-23,10:35:34.824524,949,1,1.6e-05,0.200147,64,1,0,1
2026-03-23,10:35:35.024666,949,2,1.6e-05,0.200142,64,1,0,1
2026-03-23,10:35:35.224809,949,3,1.6e-05,0.200143,64,1,0,1
2026-03-23,10:35:35.424958,949,4,7.1e-05,0.200149,64,1,0,1
2026-03-23,10:35:35.625180,949,5,1.7e-05,0.200222,64,1,0,1
2026-03-23,10:35:35.825363,949,6,1.6e-05,0.200183,64,1,0,1
2026-03-23,10:35:36.025537,949,7,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:35:36.225687,949,8,1.8e-05,0.20015,64,1,0,1
2026-03-23,10:35:36.425852,949,9,1.6e-05,0.200165,64,1,0,1
2026-03-23,10:35:36.625997,949,10,1.6e-05,0.200145,64,1,0,1
2026-03-23,10:35:36.826171,949,11,1.6e-05,0.200174,64,1,0,1
2026-03-23,10:35:37.026343,949,12,1.6e-05,0.200172,64,1,0,1
2026-03-23,10:35:37.278205,950,0,1.8e-05,0.251862,64,1,1,1
2026-03-23,10:35:37.478403,950,1,1.7e-05,0.200198,64,1,0,1
2026-03-23,10:35:37.678577,950,2,1.6e-05,0.200174,64,1,0,1
2026-03-23,10:35:37.878724,950,3,1.6e-05,0.200147,64,1,0,1
2026-03-23,10:35:38.078883,950,4,1.6e-05,0.200159,64,1,0,1
2026-03-23,10:35:38.279040,950,5,1.7e-05,0.200157,64,1,0,1
2026-03-23,10:35:38.479207,950,6,1.6e-05,0.200167,64,1,0,1
2026-03-23,10:35:38.679387,950,7,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:35:38.879536,950,8,1.6e-05,0.200149,64,1,0,1
2026-03-23,10:35:39.079716,950,9,1.7e-05,0.20018,64,1,0,1
2026-03-23,10:35:39.279863,950,10,1.6e-05,0.200147,64,1,0,1
2026-03-23,10:35:39.480035,950,11,1.6e-05,0.200172,64,1,0,1
2026-03-23,10:35:39.731953,951,0,1.8e-05,0.251918,64,1,1,1
2026-03-23,10:35:39.932150,951,1,1.9e-05,0.200197,64,1,0,1
2026-03-23,10:35:40.132335,951,2,1.7e-05,0.200185,64,1,0,1
2026-03-23,10:35:40.332503,951,3,1.6e-05,0.200168,64,1,0,1
2026-03-23,10:35:40.532685,951,4,1.6e-05,0.200182,64,1,0,1
2026-03-23,10:35:40.732857,951,5,1.8e-05,0.200172,64,1,0,1
2026-03-23,10:35:40.933043,951,6,1.6e-05,0.200186,64,1,0,1
2026-03-23,10:35:41.133199,951,7,1.6e-05,0.200156,64,1,0,1
2026-03-23,10:35:41.333395,951,8,1.6e-05,0.200196,64,1,0,1
2026-03-23,10:35:41.533578,951,9,1.7e-05,0.200183,64,1,0,1
2026-03-23,10:35:41.733733,951,10,1.7e-05,0.200155,64,1,0,1
2026-03-23,10:35:41.933902,951,11,1.7e-05,0.200169,64,1,0,1
2026-03-23,10:35:42.185702,952,0,1.7e-05,0.2518,64,1,1,1
2026-03-23,10:35:42.385854,952,1,1.9e-05,0.200152,64,1,0,1
2026-03-23,10:35:42.586004,952,2,1.6e-05,0.20015,64,1,0,1
2026-03-23,10:35:42.786170,952,3,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:35:42.986332,952,4,1.7e-05,0.200162,64,1,0,1
2026-03-23,10:35:43.186484,952,5,1.6e-05,0.200152,64,1,0,1
2026-03-23,10:35:43.386650,952,6,1.8e-05,0.200166,64,1,0,1
2026-03-23,10:35:43.586787,952,7,1.7e-05,0.200137,64,1,0,1
2026-03-23,10:35:43.786937,952,8,1.7e-05,0.20015,64,1,0,1
2026-03-23,10:35:43.987088,952,9,1.7e-05,0.200151,64,1,0,1
2026-03-23,10:35:44.187310,952,10,1.8e-05,0.200222,64,1,0,1
2026-03-23,10:35:44.439300,953,0,2.3e-05,0.25199,64,1,1,1
2026-03-23,10:35:44.639488,953,1,1.7e-05,0.200188,64,1,0,1
2026-03-23,10:35:44.839667,953,2,1.9e-05,0.200179,64,1,0,1
2026-03-23,10:35:45.039842,953,3,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:35:45.240018,953,4,1.8e-05,0.200176,64,1,0,1
2026-03-23,10:35:45.440181,953,5,1.6e-05,0.200163,64,1,0,1
2026-03-23,10:35:45.640359,953,6,1.6e-05,0.200178,64,1,0,1
2026-03-23,10:35:45.840533,953,7,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:35:46.040702,953,8,2.4e-05,0.200169,64,1,0,1
2026-03-23,10:35:46.240892,953,9,1.6e-05,0.20019,64,1,0,1
2026-03-23,10:35:46.441042,953,10,1.7e-05,0.20015,64,1,0,1
2026-03-23,10:35:46.641221,953,11,4.4e-05,0.200179,64,1,0,1
2026-03-23,10:35:46.841444,953,12,1.6e-05,0.200223,64,1,0,1
2026-03-23,10:35:47.041599,953,13,1.7e-05,0.200155,64,1,0,1
2026-03-23,10:35:47.293502,954,0,1.9e-05,0.251903,64,1,1,1
2026-03-23,10:35:47.493678,954,1,1.7e-05,0.200176,64,1,0,1
2026-03-23,10:35:47.693822,954,2,1.7e-05,0.200144,64,1,0,1
2026-03-23,10:35:47.893987,954,3,1.6e-05,0.200165,64,1,0,1
2026-03-23,10:35:48.094155,954,4,1.6e-05,0.200168,64,1,0,1
2026-03-23,10:35:48.294328,954,5,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:35:48.494503,954,6,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:35:48.694654,954,7,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:35:48.894810,954,8,1.7e-05,0.200156,64,1,0,1
2026-03-23,10:35:49.094980,954,9,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:35:49.295146,954,10,1.9e-05,0.200166,64,1,0,1
2026-03-23,10:35:49.547170,955,0,2.3e-05,0.252024,64,1,1,1
2026-03-23,10:35:49.747400,955,1,1.8e-05,0.20023,64,1,0,1
2026-03-23,10:35:49.947576,955,2,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:35:50.147725,955,3,1.6e-05,0.200149,64,1,0,1
2026-03-23,10:35:50.347900,955,4,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:35:50.548111,955,5,1.6e-05,0.200211,64,1,0,1
2026-03-23,10:35:50.748339,955,6,1.6e-05,0.200228,64,1,0,1
2026-03-23,10:35:50.948600,955,7,1.8e-05,0.200261,64,1,0,1
2026-03-23,10:35:51.148740,955,8,1.7e-05,0.20014,64,1,0,1
2026-03-23,10:35:51.348911,955,9,1.7e-05,0.200171,64,1,0,1
